intervention,region,time,effective_coverage,above_ul,costs,pop
current fortification 2,Nord,2028,35185.42381951355,,18306532104.64313,289774.9442761081
current fortification 2,Nord,2029,35800.83046415725,,18626720417.71761,294843.2199084703
current fortification 2,Nord,2030,36425.27638658736,,18951611752.982426,299985.93989683304
current fortification 2,Plateau Central,2020,37851.88798194023,163.58117662797176,9655549217.563541,145596.89397233803
current fortification 2,Plateau Central,2021,38611.000766128105,166.86176761170384,9849189515.054247,148516.8134121605
current fortification 2,Plateau Central,2022,39322.59814787093,169.93701545789878,10030709220.115864,151253.9653499987
current fortification 2,Plateau Central,2023,40007.696345547665,172.89774410993152,10205469310.542212,153889.1884515616
current fortification 2,Plateau Central,2024,40700.99174043449,175.8938978685089,10382320404.755365,156555.94198705256
current fortification 2,Plateau Central,2025,41434.24847172039,179.06274902149121,10569365142.429184,159376.40638794252
current fortification 2,Plateau Central,2026,42239.012668030315,182.54062769964995,10774650551.434698,162471.92351033216
current fortification 2,Plateau Central,2027,43019.35968116131,185.91298478384599,10973707438.522072,165473.5201912341
current fortification 2,Plateau Central,2028,43788.11943281051,189.2352662187642,11169808558.288471,168430.5465911979
current fortification 2,Plateau Central,2029,44553.99054448543,192.5450640722538,11365172821.667236,171376.4618675036
current fortification 2,Plateau Central,2030,45331.111001267775,195.90347723153334,11563406654.072569,174365.6476329232
current fortification 2,Sahel,2020,10651.839682248545,78.72235266301998,14985603975.508722,215254.7326195628
current fortification 2,Sahel,2021,10865.460405256408,80.30111524248122,15286137559.514177,219571.62744569188
current fortification 2,Sahel,2022,11065.709894324133,81.78105780350663,15567859743.56731,223618.31341847382
current fortification 2,Sahel,2023,11258.502290088696,83.20588876443624,15839090871.579124,227514.30480018278
current fortification 2,Sahel,2024,11453.601446101706,84.6477678221458,16113567278.958717,231456.9117032767
current fortification 2,Sahel,2025,11659.9460583259,86.17275635165755,16403864423.256233,235626.76927312237
current fortification 2,Sahel,2026,11886.413472717408,87.84646232116451,16722471451.400328,240203.27288058156
current fortification 2,Sahel,2027,12106.009686368856,89.46938672579505,17031411689.93827,244640.92174348977
current fortification 2,Sahel,2028,12322.345147169108,91.06821255745075,17335764518.94437,249012.67659146152
current fortification 2,Sahel,2029,12537.867720381808,92.66103074861886,17638973732.215813,253368.0044272431
current fortification 2,Sahel,2030,12756.555953935462,94.27724473217644,17946636573.555798,257787.3046274785
current fortification 2,Sud-Ouest,2020,30028.949179256222,,8225009236.685602,133230.89392865638
current fortification 2,Sud-Ouest,2021,30631.17433718171,,8389960312.959803,135902.81546869365
current fortification 2,Sud-Ouest,2022,31195.70421274939,,8544586550.901444,138407.49252290346
current fortification 2,Sud-Ouest,2023,31739.211553008106,,8693454660.376366,140818.8978760244
current fortification 2,Sud-Ouest,2024,32289.22195643109,,8844103976.188997,143259.1556846035
current fortification 2,Sud-Ouest,2025,32870.9347927799,,9003436672.89797,145840.06921354125
current fortification 2,Sud-Ouest,2026,33509.37647800855,,9178307552.552933,148672.67437519936
current fortification 2,Sud-Ouest,2027,34128.44733679042,,9347872711.201948,151419.33605251394
current fortification 2,Sud-Ouest,2028,34738.32570070046,,9514920020.998587,154125.21294239227
current fortification 2,Sud-Ouest,2029,35345.91242666031,,9681339645.051218,156820.92241113173
current fortification 2,Sud-Ouest,2030,35962.42356909029,,9850203690.567303,159556.22727087233
current fortification 2 + vas,Boucle de Mouhoun,2020,130248.15580565207,2118.068004213994,68454769081.32381,303125.22287262016
current fortification 2 + vas,Boucle de Mouhoun,2021,132860.2590707822,2160.54547589375,69827617124.54575,309204.34452705906
current fortification 2 + vas,Boucle de Mouhoun,2022,135308.86207553465,2200.3641408668427,71114534027.32535,314902.95367012953
current fortification 2 + vas,Boucle de Mouhoun,2023,137666.2815214483,2238.699998062027,72353527414.98328,320389.35223390727
current fortification 2 + vas,Boucle de Mouhoun,2024,140051.9074816552,2277.4945436360626,73607345353.59616,325941.39553467726
current fortification 2 + vas,Boucle de Mouhoun,2025,142575.0401990414,2318.5251950569964,74933432978.11444,331813.4569282843
current fortification 2 + vas,Boucle de Mouhoun,2026,145344.22974324052,2363.5571706338637,76388841153.51636,338258.1638999086
current fortification 2 + vas,Boucle de Mouhoun,2027,148029.39988316206,2407.2228404013877,77800091092.03117,344507.333357088
current fortification 2 + vas,Boucle de Mouhoun,2028,150674.69831471433,2450.240124867424,79190385581.52322,350663.7097884392
current fortification 2 + vas,Boucle de Mouhoun,2029,153310.05695067134,2493.095770476552,80575455993.88356,356796.95343348343
current fortification 2 + vas,Boucle de Mouhoun,2030,155984.12452645617,2536.5808926906984,81980870736.80972,363020.2840048254
current fortification 2 + vas,Cascades,2020,91893.38043756464,455.29440950651826,42646857583.82015,127955.67152069989
current fortification 2 + vas,Cascades,2021,93736.28560270934,464.4252567443251,43502132618.2587,130521.79942710849
current fortification 2 + vas,Cascades,2022,95463.83718349355,472.98457378239624,44303873134.09993,132927.30482426906
current fortification 2 + vas,Cascades,2023,97127.05644870528,481.2251503030189,45075757624.543106,135243.23157495516
current fortification 2 + vas,Cascades,2024,98810.17612580942,489.56432528893185,45856877709.84408,137586.86838000108
current fortification 2 + vas,Cascades,2025,100590.31031088918,498.3841677931363,46683021320.07689,140065.59170005127
current fortification 2 + vas,Cascades,2026,102544.04383375395,508.0641245690237,47589730757.792694,142786.04102621917
